date,district_id,dengue_cases,malaria_cases,diarrhea_cases,total_fever_cases
2025-03-06,RJ-AL,0,0,40,40
2025-03-07,RJ-AL,0,0,66,39
2025-03-08,RJ-AL,0,0,38,33
2025-03-09,RJ-AL,0,0,9,48
2025-03-10,RJ-AL,0,0,35,40
2025-03-11,RJ-AL,0,0,13,38
2025-03-12,RJ-AL,0,0,72,41
2025-03-13,RJ-AL,0,0,67,37
2025-03-14,RJ-AL,0,0,80,42
2025-03-15,RJ-AL,0,0,51,41
2025-03-16,RJ-AL,0,0,43,27
2025-03-17,RJ-AL,0,0,72,29
2025-03-18,RJ-AL,0,0,73,27
2025-03-19,RJ-AL,0,0,41,34
2025-03-20,RJ-AL,0,0,92,30
2025-03-21,RJ-AL,0,0,121,41
2025-03-22,RJ-AL,0,0,54,44
2025-03-23,RJ-AL,0,0,78,43
2025-03-24,RJ-AL,0,0,84,33
2025-03-25,RJ-AL,0,0,54,39
2025-03-26,RJ-AL,0,0,55,31
2025-03-27,RJ-AL,0,0,54,33
2025-03-28,RJ-AL,0,0,84,46
2025-03-29,RJ-AL,0,0,130,42
2025-03-30,RJ-AL,0,0,39,38
2025-03-31,RJ-AL,0,0,63,37
2025-04-01,RJ-AL,0,0,53,42
2025-04-02,RJ-AL,0,0,42,45
2025-04-03,RJ-AL,0,0,60,42
2025-04-04,RJ-AL,0,0,30,44
2025-04-05,RJ-AL,0,0,50,26
2025-04-06,RJ-AL,0,0,55,44
2025-04-07,RJ-AL,0,0,23,38
2025-04-08,RJ-AL,0,0,47,33
2025-04-09,RJ-AL,0,0,77,37
2025-04-10,RJ-AL,0,0,47,29
2025-04-11,RJ-AL,0,0,109,35
2025-04-12,RJ-AL,0,0,56,40
2025-04-13,RJ-AL,0,0,42,41
2025-04-14,RJ-AL,0,0,23,46
2025-04-15,RJ-AL,0,0,66,30
2025-04-16,RJ-AL,0,0,88,33
2025-04-17,RJ-AL,0,0,73,35
2025-04-18,RJ-AL,0,0,59,38
2025-04-19,RJ-AL,0,0,41,39
2025-04-20,RJ-AL,0,0,24,43
2025-04-21,RJ-AL,0,0,26,49
2025-04-22,RJ-AL,0,0,63,35
2025-04-23,RJ-AL,0,0,125,35
2025-04-24,RJ-AL,0,0,22,45
2025-04-25,RJ-AL,0,0,42,33
2025-04-26,RJ-AL,0,0,48,31
2025-04-27,RJ-AL,0,0,70,34
2025-04-28,RJ-AL,0,0,22,42
2025-04-29,RJ-AL,0,0,62,36
2025-04-30,RJ-AL,0,0,48,45
2025-05-01,RJ-AL,0,0,35,44
2025-05-02,RJ-AL,0,0,77,40
2025-05-03,RJ-AL,0,0,85,32
2025-05-04,RJ-AL,0,0,42,35
2025-05-05,RJ-AL,0,0,30,41
2025-05-06,RJ-AL,0,0,29,31
2025-05-07,RJ-AL,0,0,49,34
2025-05-08,RJ-AL,0,0,31,37
2025-05-09,RJ-AL,0,0,15,37
2025-05-10,RJ-AL,0,0,84,33
2025-05-11,RJ-AL,0,0,75,37
2025-05-12,RJ-AL,0,0,42,40
2025-05-13,RJ-AL,0,0,104,35
2025-05-14,RJ-AL,0,0,75,32
2025-05-15,RJ-AL,0,0,20,39
2025-05-16,RJ-AL,0,0,74,33
2025-05-17,RJ-AL,0,0,52,37
2025-05-18,RJ-AL,0,0,54,41
2025-05-19,RJ-AL,0,0,12,32
2025-05-20,RJ-AL,0,0,22,38
2025-05-21,RJ-AL,0,0,10,37
2025-05-22,RJ-AL,0,0,52,34
2025-05-23,RJ-AL,0,0,58,32
2025-05-24,RJ-AL,0,0,28,43
2025-05-25,RJ-AL,0,0,53,38
2025-05-26,RJ-AL,0,0,83,30
2025-05-27,RJ-AL,0,0,95,49
2025-05-28,RJ-AL,0,0,32,30
2025-05-29,RJ-AL,0,0,31,44
2025-05-30,RJ-AL,0,0,87,33
2025-05-31,RJ-AL,0,0,33,45
2025-06-01,RJ-AL,0,0,26,30
2025-06-02,RJ-AL,0,0,52,35
2025-06-03,RJ-AL,0,0,16,33
2025-06-04,RJ-AL,0,0,17,27
2025-06-05,RJ-AL,0,0,10,40
2025-06-06,RJ-AL,0,0,126,28
2025-06-07,RJ-AL,0,0,43,38
2025-06-08,RJ-AL,0,0,41,40
2025-06-09,RJ-AL,0,0,62,26
2025-06-10,RJ-AL,0,0,30,35
2025-06-11,RJ-AL,0,0,67,35
2025-06-12,RJ-AL,0,0,103,42
2025-06-13,RJ-AL,0,0,50,39
2025-06-14,RJ-AL,0,0,45,46
2025-06-15,RJ-AL,0,0,83,36
2025-06-16,RJ-AL,0,0,137,32
2025-06-17,RJ-AL,0,0,37,42
2025-06-18,RJ-AL,0,0,38,29
2025-06-19,RJ-AL,0,0,45,29
2025-06-20,RJ-AL,0,0,69,35
2025-06-21,RJ-AL,0,0,21,34
2025-06-22,RJ-AL,0,0,26,32
2025-06-23,RJ-AL,0,0,19,25
2025-06-24,RJ-AL,0,0,59,23
2025-06-25,RJ-AL,0,0,31,27
2025-06-26,RJ-AL,0,0,50,43
2025-06-27,RJ-AL,0,0,34,27
2025-06-28,RJ-AL,0,0,14,41
2025-06-29,RJ-AL,0,0,57,33
2025-06-30,RJ-AL,0,0,13,19
2025-07-01,RJ-AL,1,1,30,32
2025-07-02,RJ-AL,3,2,26,39
2025-07-03,RJ-AL,2,1,14,38
2025-07-04,RJ-AL,6,2,18,40
2025-07-05,RJ-AL,16,15,87,69
2025-07-06,RJ-AL,14,6,97,60
2025-07-07,RJ-AL,123,7,66,160
2025-07-08,RJ-AL,8,13,48,63
2025-07-09,RJ-AL,40,10,46,84
2025-07-10,RJ-AL,42,7,73,94
2025-07-11,RJ-AL,34,23,49,90
2025-07-12,RJ-AL,48,7,18,94
2025-07-13,RJ-AL,58,1,40,95
2025-07-14,RJ-AL,25,15,47,83
2025-07-15,RJ-AL,15,7,51,61
2025-07-16,RJ-AL,17,10,68,51
2025-07-17,RJ-AL,7,3,28,58
2025-07-18,RJ-AL,14,22,61,83
2025-07-19,RJ-AL,8,9,50,53
2025-07-20,RJ-AL,31,5,17,94
2025-07-21,RJ-AL,16,5,53,52
2025-07-22,RJ-AL,24,13,38,75
2025-07-23,RJ-AL,13,6,30,61
2025-07-24,RJ-AL,32,5,61,63
2025-07-25,RJ-AL,30,3,88,69
2025-07-26,RJ-AL,37,7,44,89
2025-07-27,RJ-AL,15,4,31,57
2025-07-28,RJ-AL,27,23,43,85
2025-07-29,RJ-AL,37,3,29,73
2025-07-30,RJ-AL,51,4,59,94
2025-07-31,RJ-AL,17,20,75,73
2025-08-01,RJ-AL,46,12,36,91
2025-08-02,RJ-AL,26,6,42,60
2025-08-03,RJ-AL,8,21,71,54
2025-08-04,RJ-AL,18,25,47,96
2025-08-05,RJ-AL,26,4,51,57
2025-08-06,RJ-AL,33,8,42,85
2025-08-07,RJ-AL,30,10,44,71
2025-08-08,RJ-AL,58,14,24,114
2025-08-09,RJ-AL,21,9,29,68
2025-08-10,RJ-AL,25,5,60,68
2025-08-11,RJ-AL,40,6,67,92
2025-08-12,RJ-AL,37,15,56,87
2025-08-13,RJ-AL,20,17,54,74
2025-08-14,RJ-AL,60,57,44,157
2025-08-15,RJ-AL,16,8,78,59
2025-08-16,RJ-AL,39,6,32,81
2025-08-17,RJ-AL,53,22,28,108
2025-08-18,RJ-AL,15,8,86,59
2025-08-19,RJ-AL,9,8,42,59
2025-08-20,RJ-AL,50,22,62,98
2025-08-21,RJ-AL,18,5,45,64
2025-08-22,RJ-AL,9,8,26,51
2025-08-23,RJ-AL,27,5,70,68
2025-08-24,RJ-AL,23,10,29,77
2025-08-25,RJ-AL,55,6,46,100
2025-08-26,RJ-AL,25,11,47,79
2025-08-27,RJ-AL,18,9,47,60
2025-08-28,RJ-AL,42,34,46,119
2025-08-29,RJ-AL,12,7,57,45
2025-08-30,RJ-AL,18,16,32,76
2025-08-31,RJ-AL,80,31,43,148
2025-09-01,RJ-AL,24,8,54,71
2025-09-02,RJ-AL,33,12,31,79
2025-09-03,RJ-AL,32,14,47,82
2025-09-04,RJ-AL,30,17,28,70
2025-09-05,RJ-AL,16,29,51,78
2025-09-06,RJ-AL,27,9,54,72
2025-09-07,RJ-AL,22,3,50,62
2025-09-08,RJ-AL,42,15,103,91
2025-09-09,RJ-AL,27,20,36,89
2025-09-10,RJ-AL,15,20,75,74
2025-09-11,RJ-AL,43,22,62,92
2025-09-12,RJ-AL,17,10,23,59
2025-09-13,RJ-AL,14,5,51,52
2025-09-14,RJ-AL,15,44,42,98
2025-09-15,RJ-AL,12,3,70,49
2025-09-16,RJ-AL,15,4,36,67
2025-09-17,RJ-AL,47,15,86,91
2025-09-18,RJ-AL,46,7,58,88
2025-09-19,RJ-AL,27,19,33,75
2025-09-20,RJ-AL,42,8,48,83
2025-09-21,RJ-AL,24,6,44,71
2025-09-22,RJ-AL,47,5,21,86
2025-09-23,RJ-AL,17,9,53,50
2025-09-24,RJ-AL,27,17,104,73
2025-09-25,RJ-AL,25,42,38,102
2025-09-26,RJ-AL,16,38,35,87
2025-09-27,RJ-AL,40,3,43,76
2025-09-28,RJ-AL,52,11,58,102
2025-09-29,RJ-AL,41,12,41,83
2025-09-30,RJ-AL,24,9,94,70
2025-10-01,RJ-AL,56,8,47,102
2025-10-02,RJ-AL,18,22,64,75
2025-10-03,RJ-AL,19,18,28,74
2025-10-04,RJ-AL,23,20,42,75
2025-10-05,RJ-AL,25,5,25,69
2025-10-06,RJ-AL,12,21,38,78
2025-10-07,RJ-AL,30,15,25,85
2025-10-08,RJ-AL,17,9,14,59
2025-10-09,RJ-AL,18,3,16,49
2025-10-10,RJ-AL,18,27,10,87
2025-10-11,RJ-AL,16,10,18,58
2025-10-12,RJ-AL,19,4,18,59
2025-10-13,RJ-AL,5,1,25,39
2025-10-14,RJ-AL,0,0,78,33
2025-10-15,RJ-AL,0,0,45,30
2025-10-16,RJ-AL,0,0,30,39
2025-10-17,RJ-AL,0,0,12,33
2025-10-18,RJ-AL,0,0,15,33
2025-10-19,RJ-AL,0,0,36,42
2025-10-20,RJ-AL,0,0,13,37
2025-10-21,RJ-AL,0,0,41,40
2025-10-22,RJ-AL,0,0,16,48
2025-10-23,RJ-AL,0,0,18,37
2025-10-24,RJ-AL,0,0,17,37
2025-10-25,RJ-AL,0,0,14,48
2025-10-26,RJ-AL,1,0,16,37
2025-10-27,RJ-AL,0,0,10,39
2025-10-28,RJ-AL,0,0,13,37
2025-10-29,RJ-AL,0,0,17,46
2025-10-30,RJ-AL,0,0,30,37
2025-10-31,RJ-AL,0,0,8,48
2025-11-01,RJ-AL,0,0,44,49
2025-11-02,RJ-AL,0,0,17,41
2025-11-03,RJ-AL,0,0,12,44
2025-11-04,RJ-AL,0,0,18,36
2025-11-05,RJ-AL,0,0,18,38
2025-11-06,RJ-AL,0,0,29,26
2025-11-07,RJ-AL,0,0,22,33
2025-11-08,RJ-AL,0,0,10,32
2025-11-09,RJ-AL,0,0,9,36
2025-11-10,RJ-AL,0,0,21,43
2025-11-11,RJ-AL,0,0,24,36
2025-11-12,RJ-AL,0,0,24,35
2025-11-13,RJ-AL,0,0,38,24
2025-11-14,RJ-AL,0,0,17,48
2025-11-15,RJ-AL,0,0,19,37
2025-11-16,RJ-AL,0,0,16,40
2025-11-17,RJ-AL,0,0,11,42
2025-11-18,RJ-AL,0,0,16,43
2025-11-19,RJ-AL,0,0,8,38
2025-11-20,RJ-AL,0,0,23,30
2025-11-21,RJ-AL,0,0,29,37
2025-11-22,RJ-AL,0,0,29,46
2025-11-23,RJ-AL,0,0,18,36
2025-11-24,RJ-AL,0,0,11,30
2025-11-25,RJ-AL,0,0,17,38
2025-11-26,RJ-AL,0,0,12,39
2025-11-27,RJ-AL,0,0,17,42
2025-11-28,RJ-AL,0,0,10,36
2025-11-29,RJ-AL,0,0,21,37
2025-11-30,RJ-AL,0,0,17,36
2025-12-01,RJ-AL,0,0,43,36
2025-12-02,RJ-AL,0,0,16,37
2025-12-03,RJ-AL,0,0,24,40
2025-12-04,RJ-AL,0,0,24,33
2025-12-05,RJ-AL,0,0,18,24
2025-12-06,RJ-AL,0,0,11,39
2025-12-07,RJ-AL,0,0,15,37
2025-12-08,RJ-AL,0,0,13,49
2025-12-09,RJ-AL,0,0,28,39
2025-12-10,RJ-AL,0,0,6,38
2025-12-11,RJ-AL,0,0,16,45
2025-12-12,RJ-AL,0,0,24,31
2025-12-13,RJ-AL,0,0,19,43
2025-12-14,RJ-AL,0,0,21,36
2025-12-15,RJ-AL,0,0,16,32
2025-12-16,RJ-AL,0,0,14,34
2025-12-17,RJ-AL,0,0,15,35
2025-12-18,RJ-AL,0,0,26,43
2025-12-19,RJ-AL,0,0,23,42
2025-12-20,RJ-AL,0,0,10,27
2025-12-21,RJ-AL,0,0,25,48
2025-12-22,RJ-AL,0,0,16,40
2025-12-23,RJ-AL,0,0,8,32
2025-12-24,RJ-AL,0,0,26,46
2025-12-25,RJ-AL,0,0,23,26
2025-12-26,RJ-AL,0,0,17,36
2025-12-27,RJ-AL,0,0,19,35
2025-12-28,RJ-AL,0,0,31,32
2025-12-29,RJ-AL,0,0,24,33
2025-12-30,RJ-AL,0,0,23,38
2025-12-31,RJ-AL,0,0,18,40
2026-01-01,RJ-AL,0,0,30,42
2026-01-02,RJ-AL,0,0,35,33
2026-01-03,RJ-AL,0,0,18,37
2026-01-04,RJ-AL,0,0,21,34
2025-01-05,RJ-BK,0,0,6,19
2025-01-06,RJ-BK,0,0,11,24
2025-01-07,RJ-BK,0,0,8,20
2025-01-08,RJ-BK,0,0,12,22
2025-01-09,RJ-BK,0,0,12,20
2025-01-10,RJ-BK,0,0,11,22
2025-01-11,RJ-BK,0,0,8,34
2025-01-12,RJ-BK,0,0,21,27
2025-01-13,RJ-BK,0,0,20,21
2025-01-14,RJ-BK,0,0,9,32
2025-01-15,RJ-BK,0,0,14,22
2025-01-16,RJ-BK,0,0,19,19
2025-01-17,RJ-BK,0,0,11,18
2025-01-18,RJ-BK,0,0,3,25
2025-01-19,RJ-BK,0,0,4,24
2025-01-20,RJ-BK,0,0,12,18
2025-01-21,RJ-BK,0,0,15,25
2025-01-22,RJ-BK,0,0,4,23
2025-01-23,RJ-BK,0,0,8,29
2025-01-24,RJ-BK,0,0,11,29
2025-01-25,RJ-BK,0,0,8,31
2025-01-26,RJ-BK,0,0,26,22
2025-01-27,RJ-BK,0,0,7,30
2025-01-28,RJ-BK,0,0,38,21
2025-01-29,RJ-BK,0,0,7,27
2025-01-30,RJ-BK,0,0,5,30
2025-01-31,RJ-BK,0,0,6,16
2025-02-01,RJ-BK,0,0,22,26
2025-02-02,RJ-BK,0,0,10,21
2025-02-03,RJ-BK,0,0,7,25
2025-02-04,RJ-BK,0,0,29,21
2025-02-05,RJ-BK,0,0,17,20
2025-02-06,RJ-BK,0,0,6,24
2025-02-07,RJ-BK,0,0,13,23
2025-02-08,RJ-BK,0,0,20,29
2025-02-09,RJ-BK,0,0,6,23
2025-02-10,RJ-BK,0,0,13,19
2025-02-11,RJ-BK,0,0,11,21
2025-02-12,RJ-BK,0,0,19,23
2025-02-13,RJ-BK,0,0,12,26
2025-02-14,RJ-BK,0,0,9,22
2025-02-15,RJ-BK,0,0,12,12
2025-02-16,RJ-BK,0,0,17,26
2025-02-17,RJ-BK,0,0,10,34
2025-02-18,RJ-BK,0,0,16,32
2025-02-19,RJ-BK,0,0,8,22
2025-02-20,RJ-BK,0,0,11,15
2025-02-21,RJ-BK,0,0,11,30
2025-02-22,RJ-BK,0,0,12,27
2025-02-23,RJ-BK,0,0,12,16
2025-02-24,RJ-BK,0,0,13,26
2025-02-25,RJ-BK,0,0,11,14
2025-02-26,RJ-BK,0,0,13,21
2025-02-27,RJ-BK,0,0,8,17
2025-02-28,RJ-BK,0,0,8,25
2025-03-01,RJ-BK,0,0,15,28
2025-03-02,RJ-BK,0,0,56,26
2025-03-03,RJ-BK,0,0,21,32
2025-03-04,RJ-BK,0,0,11,21
2025-03-05,RJ-BK,0,0,10,25
2025-03-06,RJ-BK,0,0,14,35
2025-03-07,RJ-BK,0,0,29,23
2025-03-08,RJ-BK,0,0,18,25
2025-03-09,RJ-BK,0,0,69,17
2025-03-10,RJ-BK,0,0,16,23
2025-03-11,RJ-BK,0,0,29,24
2025-03-12,RJ-BK,0,0,33,25
2025-03-13,RJ-BK,0,0,28,30
2025-03-14,RJ-BK,0,0,14,20
2025-03-15,RJ-BK,0,0,27,40
2025-03-16,RJ-BK,0,0,48,22
2025-03-17,RJ-BK,0,0,9,23
2025-03-18,RJ-BK,0,0,18,32
2025-03-19,RJ-BK,0,0,35,23
2025-03-20,RJ-BK,0,0,31,23
2025-03-21,RJ-BK,0,0,23,18
2025-03-22,RJ-BK,0,0,58,23
2025-03-23,RJ-BK,0,0,20,22
2025-03-24,RJ-BK,0,0,52,22
2025-03-25,RJ-BK,0,0,29,23
2025-03-26,RJ-BK,0,0,15,22
2025-03-27,RJ-BK,0,0,30,24
2025-03-28,RJ-BK,0,0,24,21
2025-03-29,RJ-BK,0,0,24,19
2025-03-30,RJ-BK,0,0,16,25
2025-03-31,RJ-BK,0,0,51,17
2025-04-01,RJ-BK,0,0,25,22
2025-04-02,RJ-BK,0,0,26,26
2025-04-03,RJ-BK,0,0,28,25
2025-04-04,RJ-BK,0,0,40,25
2025-04-05,RJ-BK,0,0,37,28
2025-04-06,RJ-BK,0,0,45,22
2025-04-07,RJ-BK,0,0,8,25
2025-04-08,RJ-BK,0,0,53,28
2025-04-09,RJ-BK,0,0,4,22
2025-04-10,RJ-BK,0,0,43,19
2025-04-11,RJ-BK,0,0,28,22
2025-04-12,RJ-BK,0,0,52,29
2025-04-13,RJ-BK,0,0,27,19
2025-04-14,RJ-BK,0,0,14,28
2025-04-15,RJ-BK,0,0,8,29
2025-04-16,RJ-BK,0,0,13,29
2025-04-17,RJ-BK,0,0,40,21
2025-04-18,RJ-BK,0,0,12,24
2025-04-19,RJ-BK,0,0,30,30
2025-04-20,RJ-BK,0,0,8,25
2025-04-21,RJ-BK,0,0,43,17
2025-04-22,RJ-BK,0,0,5,26
2025-04-23,RJ-BK,0,0,27,22
2025-04-24,RJ-BK,0,0,8,24
2025-04-25,RJ-BK,0,0,4,26
2025-04-26,RJ-BK,0,0,9,33
2025-04-27,RJ-BK,0,0,24,23
2025-04-28,RJ-BK,0,0,46,24
2025-04-29,RJ-BK,0,0,29,20
2025-04-30,RJ-BK,0,0,58,28
2025-05-01,RJ-BK,0,0,28,25
2025-05-02,RJ-BK,0,0,13,19
2025-05-03,RJ-BK,0,0,9,32
2025-05-04,RJ-BK,0,0,27,26
2025-05-05,RJ-BK,0,0,20,26
2025-05-06,RJ-BK,0,0,22,26
2025-05-07,RJ-BK,0,0,12,22
2025-05-08,RJ-BK,0,0,34,27
2025-05-09,RJ-BK,0,0,39,26
2025-05-10,RJ-BK,0,0,35,17
2025-05-11,RJ-BK,0,0,35,34
2025-05-12,RJ-BK,0,0,40,29
2025-05-13,RJ-BK,0,0,46,30
2025-05-14,RJ-BK,0,0,30,28
2025-05-15,RJ-BK,0,0,26,24
2025-05-16,RJ-BK,0,0,17,24
2025-05-17,RJ-BK,0,0,18,23
2025-05-18,RJ-BK,0,0,7,25
2025-05-19,RJ-BK,0,0,13,22
2025-05-20,RJ-BK,0,0,70,22
2025-05-21,RJ-BK,0,0,30,24
2025-05-22,RJ-BK,0,0,47,16
2025-05-23,RJ-BK,0,0,8,20
2025-05-24,RJ-BK,0,0,26,22
2025-05-25,RJ-BK,0,0,35,31
2025-05-26,RJ-BK,0,0,24,19
2025-05-27,RJ-BK,0,0,13,15
2025-05-28,RJ-BK,0,0,32,31
2025-05-29,RJ-BK,0,0,12,19
2025-05-30,RJ-BK,0,0,66,26
2025-05-31,RJ-BK,0,0,11,24
2025-06-01,RJ-BK,0,0,11,16
2025-06-02,RJ-BK,0,0,38,26
2025-06-03,RJ-BK,0,0,36,27
2025-06-04,RJ-BK,0,0,28,24
2025-06-05,RJ-BK,0,0,38,18
2025-06-06,RJ-BK,0,0,44,24
2025-06-07,RJ-BK,0,0,12,20
2025-06-08,RJ-BK,0,0,9,26
2025-06-09,RJ-BK,0,0,16,19
2025-06-10,RJ-BK,0,0,30,22
2025-06-11,RJ-BK,0,0,31,22
2025-06-12,RJ-BK,0,0,34,21
2025-06-13,RJ-BK,0,0,34,37
2025-06-14,RJ-BK,0,0,42,22
2025-06-15,RJ-BK,0,0,23,19
2025-06-16,RJ-BK,0,0,26,24
2025-06-17,RJ-BK,0,0,9,22
2025-06-18,RJ-BK,0,0,15,18
2025-06-19,RJ-BK,0,0,68,25
2025-06-20,RJ-BK,0,0,37,29
2025-06-21,RJ-BK,0,0,29,25
2025-06-22,RJ-BK,0,0,46,28
2025-06-23,RJ-BK,0,0,14,20
2025-06-24,RJ-BK,0,0,12,25
2025-06-25,RJ-BK,0,0,41,26
2025-06-26,RJ-BK,0,0,36,19
2025-06-27,RJ-BK,0,0,15,26
2025-06-28,RJ-BK,0,0,19,17
2025-06-29,RJ-BK,0,0,7,17
2025-06-30,RJ-BK,0,0,14,23
2025-07-01,RJ-BK,0,0,5,26
2025-07-02,RJ-BK,3,1,18,21
2025-07-03,RJ-BK,5,1,15,28
2025-07-04,RJ-BK,2,7,34,34
2025-07-05,RJ-BK,2,2,21,31
2025-07-06,RJ-BK,3,1,47,22
2025-07-07,RJ-BK,8,3,25,32
2025-07-08,RJ-BK,7,8,39,39
2025-07-09,RJ-BK,14,3,30,34
2025-07-10,RJ-BK,8,11,56,44
2025-07-11,RJ-BK,17,5,10,49
2025-07-12,RJ-BK,11,2,11,34
2025-07-13,RJ-BK,15,3,13,36
2025-07-14,RJ-BK,9,5,27,35
2025-07-15,RJ-BK,13,1,40,37
2025-07-16,RJ-BK,18,3,16,42
2025-07-17,RJ-BK,11,2,35,39
2025-07-18,RJ-BK,6,7,23,35
2025-07-19,RJ-BK,3,12,39,31
2025-07-20,RJ-BK,25,17,30,54
2025-07-21,RJ-BK,25,7,37,56
2025-07-22,RJ-BK,14,4,14,44
2025-07-23,RJ-BK,22,4,23,54
2025-07-24,RJ-BK,35,19,18,72
2025-07-25,RJ-BK,11,11,20,46
2025-07-26,RJ-BK,25,20,70,64
2025-07-27,RJ-BK,18,5,35,49
2025-07-28,RJ-BK,20,14,18,62
2025-07-29,RJ-BK,27,4,20,59
2025-07-30,RJ-BK,7,4,29,39
2025-07-31,RJ-BK,16,6,44,51
2025-08-01,RJ-BK,15,20,20,60
2025-08-02,RJ-BK,21,4,28,53
2025-08-03,RJ-BK,11,3,18,42
2025-08-04,RJ-BK,20,9,15,53
2025-08-05,RJ-BK,15,2,37,40
2025-08-06,RJ-BK,10,3,12,43
2025-08-07,RJ-BK,11,14,27,46
2025-08-08,RJ-BK,31,24,37,76
2025-08-09,RJ-BK,30,2,55,65
2025-08-10,RJ-BK,9,10,42,43
2025-08-11,RJ-BK,12,28,41,61
2025-08-12,RJ-BK,15,6,60,51
2025-08-13,RJ-BK,20,10,45,53
2025-08-14,RJ-BK,23,3,17,51
2025-08-15,RJ-BK,21,8,30,51
2025-08-16,RJ-BK,19,12,28,60
2025-08-17,RJ-BK,16,8,66,44
2025-08-18,RJ-BK,18,14,36,59
2025-08-19,RJ-BK,12,4,43,33
2025-08-20,RJ-BK,22,6,24,56
2025-08-21,RJ-BK,23,7,27,55
2025-08-22,RJ-BK,19,3,41,49
2025-08-23,RJ-BK,46,3,32,76
2025-08-24,RJ-BK,11,24,20,56
2025-08-25,RJ-BK,9,7,31,42
2025-08-26,RJ-BK,19,7,58,58
2025-08-27,RJ-BK,37,6,29,67
2025-08-28,RJ-BK,25,11,13,55
2025-08-29,RJ-BK,16,3,23,47
2025-08-30,RJ-BK,11,4,27,36
2025-08-31,RJ-BK,48,13,13,90
2025-09-01,RJ-BK,55,5,40,80
2025-09-02,RJ-BK,16,7,34,52
2025-09-03,RJ-BK,40,6,24,64
2025-09-04,RJ-BK,28,9,30,66
2025-09-05,RJ-BK,7,6,22,35
2025-09-06,RJ-BK,15,10,36,55
2025-09-07,RJ-BK,8,2,46,35
2025-09-08,RJ-BK,14,40,42,76
2025-09-09,RJ-BK,8,8,21,34
2025-09-10,RJ-BK,26,14,23,55
2025-09-11,RJ-BK,4,7,29,34
2025-09-12,RJ-BK,17,5,35,48
2025-09-13,RJ-BK,43,4,20,61
2025-09-14,RJ-BK,13,5,24,39
2025-09-15,RJ-BK,5,2,46,25
2025-09-16,RJ-BK,24,17,21,72
2025-09-17,RJ-BK,22,7,19,51
2025-09-18,RJ-BK,17,4,16,44
2025-09-19,RJ-BK,23,6,38,47
2025-09-20,RJ-BK,19,4,29,47
2025-09-21,RJ-BK,12,7,52,39
2025-09-22,RJ-BK,8,28,27,65
2025-09-23,RJ-BK,19,5,29,38
2025-09-24,RJ-BK,34,8,27,68
2025-09-25,RJ-BK,19,11,43,52
2025-09-26,RJ-BK,46,8,14,82
2025-09-27,RJ-BK,39,13,11,73
2025-09-28,RJ-BK,12,6,16,40
2025-09-29,RJ-BK,29,6,36,54
2025-09-30,RJ-BK,27,5,25,53
2025-10-01,RJ-BK,28,3,28,42
2025-10-02,RJ-BK,13,8,24,41
2025-10-03,RJ-BK,14,14,56,60
2025-10-04,RJ-BK,16,6,23,49
2025-10-05,RJ-BK,11,7,10,48
2025-10-06,RJ-BK,8,4,14,39
2025-10-07,RJ-BK,8,5,5,29
2025-10-08,RJ-BK,14,1,10,38
2025-10-09,RJ-BK,11,2,19,30
2025-10-10,RJ-BK,5,3,15,27
2025-10-11,RJ-BK,1,1,17,29
2025-10-12,RJ-BK,0,0,57,21
2025-10-13,RJ-BK,0,0,7,30
2025-10-14,RJ-BK,0,0,6,29
2025-10-15,RJ-BK,0,0,4,25
2025-10-16,RJ-BK,0,0,9,27
2025-10-17,RJ-BK,0,0,14,26
2025-10-18,RJ-BK,0,0,19,25
2025-10-19,RJ-BK,0,0,29,23
2025-10-20,RJ-BK,0,0,8,16
2025-10-21,RJ-BK,0,0,12,21
2025-10-22,RJ-BK,0,0,14,21
2025-10-23,RJ-BK,0,0,7,16
2025-10-24,RJ-BK,0,0,14,23
2025-10-25,RJ-BK,0,0,25,25
2025-10-26,RJ-BK,0,0,6,29
2025-10-27,RJ-BK,0,0,10,31
2025-10-28,RJ-BK,0,0,12,26
2025-10-29,RJ-BK,0,0,13,19
2025-10-30,RJ-BK,0,0,18,16
2025-10-31,RJ-BK,0,0,9,15
2025-11-01,RJ-BK,0,0,22,22
2025-11-02,RJ-BK,0,0,7,23
2025-11-03,RJ-BK,0,0,7,24
2025-11-04,RJ-BK,0,0,10,30
2025-11-05,RJ-BK,0,0,9,17
2025-11-06,RJ-BK,0,0,13,20
2025-11-07,RJ-BK,0,0,8,25
2025-11-08,RJ-BK,0,0,9,21
2025-11-09,RJ-BK,0,0,8,24
2025-11-10,RJ-BK,0,0,9,22
2025-11-11,RJ-BK,0,0,10,22
2025-11-12,RJ-BK,0,0,16,24
2025-11-13,RJ-BK,0,0,7,34
2025-11-14,RJ-BK,0,0,9,24
2025-11-15,RJ-BK,0,0,12,24
2025-11-16,RJ-BK,0,0,14,23
2025-11-17,RJ-BK,0,0,11,31
2025-11-18,RJ-BK,0,0,14,16
2025-11-19,RJ-BK,0,0,7,29
2025-11-20,RJ-BK,0,0,6,18
2025-11-21,RJ-BK,0,0,11,13
2025-11-22,RJ-BK,0,0,11,21
2025-11-23,RJ-BK,0,0,12,20
2025-11-24,RJ-BK,0,0,9,25
2025-11-25,RJ-BK,0,0,7,26
2025-11-26,RJ-BK,0,0,10,25
2025-11-27,RJ-BK,0,0,12,22
2025-11-28,RJ-BK,0,0,11,32
2025-11-29,RJ-BK,0,0,10,20
