date,district_id,temperature,rainfall,humidity
2025-05-31,RJ-AJ,37.0,0.0,40.1
2025-06-01,RJ-AJ,36.2,0.0,57.3
2025-06-02,RJ-AJ,40.7,0.0,34.3
2025-06-03,RJ-AJ,35.3,0.0,32.7
2025-06-04,RJ-AJ,36.8,0.0,52.0
2025-06-05,RJ-AJ,39.5,0.0,48.4
2025-06-06,RJ-AJ,32.2,0.0,39.4
2025-06-07,RJ-AJ,29.9,0.0,20.0
2025-06-08,RJ-AJ,45.0,0.0,36.1
2025-06-09,RJ-AJ,32.4,0.0,39.7
2025-06-10,RJ-AJ,39.1,0.0,38.3
2025-06-11,RJ-AJ,38.2,0.0,46.2
2025-06-12,RJ-AJ,33.7,0.0,41.2
2025-06-13,RJ-AJ,39.0,0.0,32.0
2025-06-14,RJ-AJ,35.2,0.0,46.9
2025-06-15,RJ-AJ,40.9,0.0,38.4
2025-06-16,RJ-AJ,40.2,0.0,20.0
2025-06-17,RJ-AJ,40.6,0.0,23.7
2025-06-18,RJ-AJ,33.0,0.0,47.3
2025-06-19,RJ-AJ,40.8,0.0,51.1
2025-06-20,RJ-AJ,33.3,0.5,33.1
2025-06-21,RJ-AJ,41.6,0.0,51.3
2025-06-22,RJ-AJ,34.8,0.0,30.5
2025-06-23,RJ-AJ,32.9,0.0,27.5
2025-06-24,RJ-AJ,41.8,0.0,45.3
2025-06-25,RJ-AJ,39.7,0.0,34.9
2025-06-26,RJ-AJ,38.5,0.0,35.3
2025-06-27,RJ-AJ,43.1,0.0,33.7
2025-06-28,RJ-AJ,40.3,0.0,38.7
2025-06-29,RJ-AJ,37.6,2.4,60.3
2025-06-30,RJ-AJ,40.0,0.0,45.5
2025-07-01,RJ-AJ,31.2,5.1,53.8
2025-07-02,RJ-AJ,30.4,12.9,53.9
2025-07-03,RJ-AJ,32.2,16.4,74.0
2025-07-04,RJ-AJ,23.9,10.4,81.9
2025-07-05,RJ-AJ,30.6,10.5,56.1
2025-07-06,RJ-AJ,29.7,2.4,60.7
2025-07-07,RJ-AJ,26.9,30.9,95.0
2025-07-08,RJ-AJ,26.7,49.2,95.0
2025-07-09,RJ-AJ,27.6,14.8,69.9
2025-07-10,RJ-AJ,32.3,25.5,84.8
2025-07-11,RJ-AJ,30.0,9.1,62.4
2025-07-12,RJ-AJ,28.3,11.9,67.6
2025-07-13,RJ-AJ,27.4,8.1,57.2
2025-07-14,RJ-AJ,31.8,2.1,40.4
2025-07-15,RJ-AJ,28.4,14.6,72.2
2025-07-16,RJ-AJ,33.6,4.0,42.1
2025-07-17,RJ-AJ,26.2,18.8,84.2
2025-07-18,RJ-AJ,30.8,2.0,54.3
2025-07-19,RJ-AJ,26.5,18.1,73.6
2025-07-20,RJ-AJ,28.8,10.6,63.8
2025-07-21,RJ-AJ,31.9,11.5,63.2
2025-07-22,RJ-AJ,33.2,10.2,57.1
2025-07-23,RJ-AJ,26.7,28.1,64.5
2025-07-24,RJ-AJ,29.0,6.1,63.8
2025-07-25,RJ-AJ,38.3,4.1,45.1
2025-07-26,RJ-AJ,29.8,6.1,66.7
2025-07-27,RJ-AJ,29.2,44.7,95.0
2025-07-28,RJ-AJ,27.3,9.3,53.3
2025-07-29,RJ-AJ,31.5,12.0,44.6
2025-07-30,RJ-AJ,27.7,50.5,95.0
2025-07-31,RJ-AJ,25.8,4.2,41.3
2025-08-01,RJ-AJ,34.7,3.5,44.3
2025-08-02,RJ-AJ,34.3,6.2,48.2
2025-08-03,RJ-AJ,25.8,20.3,83.6
2025-08-04,RJ-AJ,30.9,6.5,50.6
2025-08-05,RJ-AJ,27.2,35.5,95.0
2025-08-06,RJ-AJ,29.5,10.2,58.5
2025-08-07,RJ-AJ,32.0,11.8,61.6
2025-08-08,RJ-AJ,32.8,16.1,61.8
2025-08-09,RJ-AJ,28.9,1.8,45.1
2025-08-10,RJ-AJ,31.8,10.7,67.6
2025-08-11,RJ-AJ,27.6,5.0,45.4
2025-08-12,RJ-AJ,34.1,11.6,56.7
2025-08-13,RJ-AJ,29.4,40.6,95.0
2025-08-14,RJ-AJ,33.5,9.4,64.2
2025-08-15,RJ-AJ,27.6,31.3,95.0
2025-08-16,RJ-AJ,28.3,10.8,66.3
2025-08-17,RJ-AJ,37.0,43.8,95.0
2025-08-18,RJ-AJ,33.5,0.8,65.0
2025-08-19,RJ-AJ,28.0,27.1,95.0
2025-08-20,RJ-AJ,28.6,4.3,40.3
2025-08-21,RJ-AJ,25.9,10.1,53.0
2025-08-22,RJ-AJ,30.6,0.9,41.4
2025-08-23,RJ-AJ,28.4,27.2,95.0
2025-08-24,RJ-AJ,39.2,12.4,78.3
2025-08-25,RJ-AJ,28.6,5.8,46.6
2025-08-26,RJ-AJ,26.0,1.9,48.0
2025-08-27,RJ-AJ,31.8,5.3,56.7
2025-08-28,RJ-AJ,33.0,22.9,95.0
2025-08-29,RJ-AJ,30.5,2.5,49.0
2025-08-30,RJ-AJ,31.9,3.5,42.3
2025-08-31,RJ-AJ,30.6,7.7,51.2
2025-09-01,RJ-AJ,30.7,1.4,49.2
2025-09-02,RJ-AJ,27.0,0.8,24.7
2025-09-03,RJ-AJ,26.8,7.7,55.3
2025-09-04,RJ-AJ,33.6,24.4,82.1
2025-09-05,RJ-AJ,28.8,7.0,43.8
2025-09-06,RJ-AJ,31.1,18.4,72.4
2025-09-07,RJ-AJ,28.5,1.7,31.8
2025-09-08,RJ-AJ,27.3,64.0,95.0
2025-09-09,RJ-AJ,28.4,13.0,79.2
2025-09-10,RJ-AJ,30.3,2.9,54.3
2025-09-11,RJ-AJ,33.2,15.5,67.2
2025-09-12,RJ-AJ,32.7,33.7,95.0
2025-09-13,RJ-AJ,35.0,21.2,85.5
2025-09-14,RJ-AJ,26.6,23.9,91.5
2025-09-15,RJ-AJ,28.7,9.3,61.1
2025-09-16,RJ-AJ,28.5,0.3,30.5
2025-09-17,RJ-AJ,33.3,14.5,47.1
2025-09-18,RJ-AJ,32.9,3.6,52.0
2025-09-19,RJ-AJ,30.0,59.8,95.0
2025-09-20,RJ-AJ,29.1,15.3,64.6
2025-09-21,RJ-AJ,31.8,1.0,40.0
2025-09-22,RJ-AJ,36.6,15.9,83.7
2025-09-23,RJ-AJ,27.8,27.8,82.3
2025-09-24,RJ-AJ,31.5,12.4,60.2
2025-09-25,RJ-AJ,32.4,3.5,56.7
2025-09-26,RJ-AJ,33.2,8.5,59.0
2025-09-27,RJ-AJ,29.8,2.3,49.7
2025-09-28,RJ-AJ,31.6,5.8,50.3
2025-09-29,RJ-AJ,28.0,19.3,76.3
2025-09-30,RJ-AJ,33.1,8.8,50.6
2025-10-01,RJ-AJ,34.6,0.0,39.2
2025-10-02,RJ-AJ,23.8,0.0,30.5
2025-10-03,RJ-AJ,34.1,0.0,41.2
2025-10-04,RJ-AJ,36.1,0.0,42.9
2025-10-05,RJ-AJ,30.9,0.0,38.5
2025-10-06,RJ-AJ,35.6,0.0,49.7
2025-10-07,RJ-AJ,30.6,0.0,63.9
2025-10-08,RJ-AJ,28.0,0.0,37.8
2025-10-09,RJ-AJ,29.7,0.0,45.7
2025-10-10,RJ-AJ,30.9,0.0,57.8
2025-10-11,RJ-AJ,32.4,0.0,31.5
2025-10-12,RJ-AJ,29.5,0.0,26.4
2025-10-13,RJ-AJ,32.2,0.0,27.3
2025-10-14,RJ-AJ,29.1,0.0,52.3
2025-10-15,RJ-AJ,34.8,0.0,47.3
2025-10-16,RJ-AJ,28.3,0.0,40.2
2025-10-17,RJ-AJ,23.7,1.1,62.7
2025-10-18,RJ-AJ,29.8,0.0,32.6
2025-10-19,RJ-AJ,22.6,0.0,23.2
2025-10-20,RJ-AJ,26.9,0.0,35.6
2025-10-21,RJ-AJ,31.5,0.0,49.9
2025-10-22,RJ-AJ,32.2,2.2,49.8
2025-10-23,RJ-AJ,32.1,0.0,63.9
2025-10-24,RJ-AJ,29.2,0.0,23.9
2025-10-25,RJ-AJ,34.9,0.0,43.8
2025-10-26,RJ-AJ,27.5,0.0,41.3
2025-10-27,RJ-AJ,32.5,0.3,51.4
2025-10-28,RJ-AJ,23.8,0.0,39.8
2025-10-29,RJ-AJ,31.3,0.2,48.8
2025-10-30,RJ-AJ,29.0,0.0,47.4
2025-10-31,RJ-AJ,32.1,0.0,40.2
2025-11-01,RJ-AJ,20.8,0.0,36.1
2025-11-02,RJ-AJ,17.0,0.0,26.6
2025-11-03,RJ-AJ,18.4,0.0,42.3
2025-11-04,RJ-AJ,17.9,0.0,42.9
2025-11-05,RJ-AJ,16.7,0.0,23.7
2025-11-06,RJ-AJ,19.8,0.0,24.4
2025-11-07,RJ-AJ,22.6,0.0,40.9
2025-11-08,RJ-AJ,15.0,0.0,41.4
2025-11-09,RJ-AJ,12.8,0.0,42.2
2025-11-10,RJ-AJ,20.9,0.7,64.6
2025-11-11,RJ-AJ,18.3,0.0,32.9
2025-11-12,RJ-AJ,19.9,0.0,37.2
2025-11-13,RJ-AJ,13.8,0.0,57.0
2025-11-14,RJ-AJ,14.2,0.0,31.7
2025-11-15,RJ-AJ,15.7,1.5,43.6
2025-11-16,RJ-AJ,21.1,0.0,45.0
2025-11-17,RJ-AJ,18.1,0.0,48.1
2025-11-18,RJ-AJ,14.8,0.0,40.8
2025-11-19,RJ-AJ,25.0,0.0,36.7
2025-11-20,RJ-AJ,17.9,0.5,26.9
2025-11-21,RJ-AJ,23.0,0.0,34.1
2025-11-22,RJ-AJ,15.8,0.0,23.4
2025-11-23,RJ-AJ,17.2,0.0,39.3
2025-11-24,RJ-AJ,16.0,0.0,46.1
2025-11-25,RJ-AJ,17.2,0.0,39.9
2025-11-26,RJ-AJ,19.8,1.9,50.5
2025-11-27,RJ-AJ,17.0,0.0,41.4
2025-11-28,RJ-AJ,19.2,0.0,44.5
2025-11-29,RJ-AJ,19.7,0.0,35.5
2025-11-30,RJ-AJ,15.9,0.0,33.4
2025-12-01,RJ-AJ,16.7,0.0,50.6
2025-12-02,RJ-AJ,20.7,0.0,41.3
2025-12-03,RJ-AJ,17.6,0.0,37.9
2025-12-04,RJ-AJ,17.7,0.0,49.9
2025-12-05,RJ-AJ,19.6,0.3,35.3
2025-12-06,RJ-AJ,15.4,0.0,39.9
2025-12-07,RJ-AJ,14.5,0.0,40.1
2025-12-08,RJ-AJ,18.8,0.0,20.0
2025-12-09,RJ-AJ,15.4,0.0,54.0
2025-12-10,RJ-AJ,15.7,0.0,28.7
2025-12-11,RJ-AJ,14.6,0.0,42.6
2025-12-12,RJ-AJ,19.6,0.0,58.0
2025-12-13,RJ-AJ,22.7,0.0,20.0
2025-12-14,RJ-AJ,18.7,0.3,36.2
2025-12-15,RJ-AJ,21.1,2.8,26.1
2025-12-16,RJ-AJ,16.9,0.0,42.1
2025-12-17,RJ-AJ,15.6,0.0,20.0
2025-12-18,RJ-AJ,19.7,0.0,34.1
2025-12-19,RJ-AJ,15.3,1.4,27.5
2025-12-20,RJ-AJ,16.2,0.0,36.5
2025-12-21,RJ-AJ,18.4,0.0,47.7
2025-12-22,RJ-AJ,12.9,0.0,52.3
2025-12-23,RJ-AJ,14.9,0.0,40.6
2025-12-24,RJ-AJ,20.2,0.0,40.6
2025-12-25,RJ-AJ,19.1,0.0,45.0
2025-12-26,RJ-AJ,15.5,0.0,46.4
2025-12-27,RJ-AJ,23.4,0.0,40.1
2025-12-28,RJ-AJ,16.8,0.0,20.0
2025-12-29,RJ-AJ,16.7,0.0,44.2
2025-12-30,RJ-AJ,19.6,0.0,58.3
2025-12-31,RJ-AJ,14.8,0.0,37.4
2026-01-01,RJ-AJ,24.6,0.0,43.9
2026-01-02,RJ-AJ,18.5,0.0,48.4
2026-01-03,RJ-AJ,22.7,0.0,36.9
2026-01-04,RJ-AJ,20.9,0.0,39.9
2025-01-05,RJ-AL,20.6,1.2,40.3
2025-01-06,RJ-AL,16.8,0.0,48.2
2025-01-07,RJ-AL,16.6,0.0,25.2
2025-01-08,RJ-AL,15.6,0.0,36.0
2025-01-09,RJ-AL,13.1,0.0,60.2
2025-01-10,RJ-AL,19.4,0.0,42.9
2025-01-11,RJ-AL,21.6,0.0,31.8
2025-01-12,RJ-AL,16.9,0.0,31.3
2025-01-13,RJ-AL,14.0,0.0,47.2
2025-01-14,RJ-AL,24.3,0.0,43.8
2025-01-15,RJ-AL,16.8,0.0,47.8
2025-01-16,RJ-AL,19.8,0.0,20.0
2025-01-17,RJ-AL,16.1,0.0,46.6
2025-01-18,RJ-AL,18.8,0.0,53.6
2025-01-19,RJ-AL,14.3,0.0,53.6
2025-01-20,RJ-AL,19.8,0.0,22.8
2025-01-21,RJ-AL,13.5,0.0,30.8
2025-01-22,RJ-AL,24.0,0.1,45.8
2025-01-23,RJ-AL,20.3,0.0,30.2
2025-01-24,RJ-AL,17.2,0.0,50.8
2025-01-25,RJ-AL,13.5,0.0,36.5
2025-01-26,RJ-AL,17.2,0.0,52.3
2025-01-27,RJ-AL,17.2,0.0,33.4
2025-01-28,RJ-AL,13.5,0.4,38.6
2025-01-29,RJ-AL,18.7,0.0,28.0
2025-01-30,RJ-AL,21.3,0.0,42.1
2025-01-31,RJ-AL,13.2,0.0,33.0
2025-02-01,RJ-AL,16.4,0.0,37.5
2025-02-02,RJ-AL,21.7,0.0,38.2
2025-02-03,RJ-AL,15.7,0.0,35.0
2025-02-04,RJ-AL,20.7,3.7,40.7
2025-02-05,RJ-AL,19.3,0.0,36.9
2025-02-06,RJ-AL,14.8,0.0,44.3
2025-02-07,RJ-AL,21.0,0.0,31.0
2025-02-08,RJ-AL,17.2,0.0,20.0
2025-02-09,RJ-AL,21.4,2.8,36.5
2025-02-10,RJ-AL,19.2,0.0,43.6
2025-02-11,RJ-AL,16.4,0.0,48.9
2025-02-12,RJ-AL,17.0,0.0,20.4
2025-02-13,RJ-AL,17.9,0.0,41.1
2025-02-14,RJ-AL,15.9,0.0,40.4
2025-02-15,RJ-AL,17.4,0.0,25.0
2025-02-16,RJ-AL,19.9,0.0,48.0
2025-02-17,RJ-AL,14.3,0.0,28.7
2025-02-18,RJ-AL,17.7,0.0,54.4
2025-02-19,RJ-AL,19.3,0.0,47.4
2025-02-20,RJ-AL,19.3,0.2,40.7
2025-02-21,RJ-AL,16.4,0.0,45.4
2025-02-22,RJ-AL,15.3,0.1,57.0
2025-02-23,RJ-AL,20.5,0.2,40.6
2025-02-24,RJ-AL,22.1,0.0,24.9
2025-02-25,RJ-AL,16.9,0.0,27.0
2025-02-26,RJ-AL,15.9,0.0,41.6
2025-02-27,RJ-AL,21.3,0.0,25.2
2025-02-28,RJ-AL,18.7,0.0,47.3
2025-03-01,RJ-AL,38.2,0.0,31.9
2025-03-02,RJ-AL,33.2,0.0,36.0
2025-03-03,RJ-AL,38.0,0.0,45.9
2025-03-04,RJ-AL,31.9,0.6,52.6
2025-03-05,RJ-AL,35.9,0.0,34.8
2025-03-06,RJ-AL,41.5,0.0,32.3
2025-03-07,RJ-AL,36.5,2.7,25.6
2025-03-08,RJ-AL,35.7,0.0,28.2
2025-03-09,RJ-AL,25.7,2.7,53.1
2025-03-10,RJ-AL,37.3,1.6,20.0
2025-03-11,RJ-AL,32.2,0.0,35.8
2025-03-12,RJ-AL,38.4,0.0,36.5
2025-03-13,RJ-AL,39.7,0.0,43.6
2025-03-14,RJ-AL,39.4,0.0,39.4
2025-03-15,RJ-AL,35.2,0.0,30.5
2025-03-16,RJ-AL,41.0,0.0,37.8
2025-03-17,RJ-AL,40.7,0.0,38.6
2025-03-18,RJ-AL,39.3,0.0,25.9
2025-03-19,RJ-AL,37.6,0.0,35.2
2025-03-20,RJ-AL,41.9,0.0,54.0
2025-03-21,RJ-AL,37.4,0.0,31.4
2025-03-22,RJ-AL,37.9,0.0,46.6
2025-03-23,RJ-AL,38.0,0.0,55.9
2025-03-24,RJ-AL,39.2,0.0,42.5
2025-03-25,RJ-AL,38.3,0.0,34.1
2025-03-26,RJ-AL,36.5,0.0,35.0
2025-03-27,RJ-AL,37.3,0.0,56.4
2025-03-28,RJ-AL,40.5,0.0,20.0
2025-03-29,RJ-AL,38.3,0.0,40.4
2025-03-30,RJ-AL,40.1,0.0,38.8
2025-03-31,RJ-AL,35.2,0.0,36.2
2025-04-01,RJ-AL,43.6,0.0,27.9
2025-04-02,RJ-AL,39.7,0.0,27.2
2025-04-03,RJ-AL,42.8,0.0,20.0
2025-04-04,RJ-AL,40.8,0.0,45.3
2025-04-05,RJ-AL,40.9,0.0,40.6
2025-04-06,RJ-AL,36.1,0.0,48.4
2025-04-07,RJ-AL,33.1,0.0,39.0
2025-04-08,RJ-AL,37.1,0.9,40.3
2025-04-09,RJ-AL,40.6,0.0,42.6
2025-04-10,RJ-AL,36.3,0.0,41.1
2025-04-11,RJ-AL,40.0,0.0,46.3
2025-04-12,RJ-AL,40.5,0.0,20.0
2025-04-13,RJ-AL,35.0,0.0,33.4
2025-04-14,RJ-AL,35.5,0.0,48.6
2025-04-15,RJ-AL,42.5,0.0,40.1
2025-04-16,RJ-AL,37.1,0.0,33.6
2025-04-17,RJ-AL,43.3,1.6,45.3
2025-04-18,RJ-AL,37.4,0.0,65.0
2025-04-19,RJ-AL,37.9,0.0,41.2
2025-04-20,RJ-AL,33.1,0.0,49.5
2025-04-21,RJ-AL,32.7,0.0,61.4
2025-04-22,RJ-AL,36.5,0.0,23.3
2025-04-23,RJ-AL,42.5,0.0,46.5
2025-04-24,RJ-AL,34.1,0.5,45.0
2025-04-25,RJ-AL,37.7,0.7,27.0
2025-04-26,RJ-AL,37.9,0.0,47.8
2025-04-27,RJ-AL,38.8,0.0,37.4
2025-04-28,RJ-AL,38.1,0.0,46.9
2025-04-29,RJ-AL,36.2,0.0,43.4
2025-04-30,RJ-AL,38.0,0.0,34.7
2025-05-01,RJ-AL,36.1,0.0,28.8
2025-05-02,RJ-AL,35.3,0.0,41.9
2025-05-03,RJ-AL,39.2,0.0,27.3
2025-05-04,RJ-AL,44.6,0.0,43.9
2025-05-05,RJ-AL,36.5,0.0,55.1
2025-05-06,RJ-AL,42.7,0.0,55.4
2025-05-07,RJ-AL,38.9,0.0,45.0
2025-05-08,RJ-AL,42.5,0.0,22.6
2025-05-09,RJ-AL,32.2,0.0,46.9
2025-05-10,RJ-AL,37.1,0.0,49.7
2025-05-11,RJ-AL,37.3,0.0,47.7
2025-05-12,RJ-AL,41.6,0.0,40.4
2025-05-13,RJ-AL,38.7,0.0,35.9
2025-05-14,RJ-AL,42.2,0.0,40.9
2025-05-15,RJ-AL,34.9,0.0,39.7
2025-05-16,RJ-AL,39.6,0.0,38.5
2025-05-17,RJ-AL,46.0,0.0,35.4
2025-05-18,RJ-AL,44.9,1.0,41.0
2025-05-19,RJ-AL,34.8,0.1,44.0
2025-05-20,RJ-AL,35.0,1.3,51.2
2025-05-21,RJ-AL,34.9,0.0,47.1
2025-05-22,RJ-AL,43.3,0.0,45.8
2025-05-23,RJ-AL,41.1,0.0,34.4
2025-05-24,RJ-AL,30.3,0.0,36.0
2025-05-25,RJ-AL,35.6,0.0,55.7
2025-05-26,RJ-AL,42.3,0.0,50.1
2025-05-27,RJ-AL,37.5,0.0,51.3
2025-05-28,RJ-AL,37.6,0.5,24.8
2025-05-29,RJ-AL,36.4,0.0,42.4
2025-05-30,RJ-AL,38.0,0.0,25.2
2025-05-31,RJ-AL,43.5,0.0,35.5
2025-06-01,RJ-AL,31.1,0.0,53.3
2025-06-02,RJ-AL,42.7,0.0,60.7
2025-06-03,RJ-AL,32.7,0.0,40.2
2025-06-04,RJ-AL,33.7,0.0,41.2
2025-06-05,RJ-AL,34.2,0.0,36.6
2025-06-06,RJ-AL,35.7,0.0,32.6
2025-06-07,RJ-AL,43.0,0.0,35.0
2025-06-08,RJ-AL,35.9,0.0,32.4
2025-06-09,RJ-AL,39.3,0.0,29.5
2025-06-10,RJ-AL,39.1,2.9,47.2
2025-06-11,RJ-AL,35.8,0.0,36.2
2025-06-12,RJ-AL,37.6,0.0,46.1
2025-06-13,RJ-AL,35.6,0.0,39.3
2025-06-14,RJ-AL,36.6,0.0,20.0
2025-06-15,RJ-AL,39.5,0.0,48.5
2025-06-16,RJ-AL,38.3,0.0,29.6
2025-06-17,RJ-AL,38.5,0.2,36.9
2025-06-18,RJ-AL,39.4,0.3,43.8
2025-06-19,RJ-AL,36.9,0.0,46.4
2025-06-20,RJ-AL,36.3,0.0,57.2
2025-06-21,RJ-AL,40.3,0.0,29.7
2025-06-22,RJ-AL,36.2,0.0,27.9
2025-06-23,RJ-AL,32.5,1.0,31.0
2025-06-24,RJ-AL,37.8,0.4,36.9
2025-06-25,RJ-AL,38.9,0.0,36.7
2025-06-26,RJ-AL,35.5,0.0,41.0
2025-06-27,RJ-AL,33.0,0.0,45.2
2025-06-28,RJ-AL,30.9,1.8,47.4
2025-06-29,RJ-AL,36.5,0.0,42.0
2025-06-30,RJ-AL,33.0,0.2,40.1
2025-07-01,RJ-AL,23.2,15.3,68.5
2025-07-02,RJ-AL,29.4,4.8,39.2
2025-07-03,RJ-AL,32.9,0.5,34.2
2025-07-04,RJ-AL,30.1,5.4,56.0
2025-07-05,RJ-AL,28.2,68.1,95.0
2025-07-06,RJ-AL,30.3,8.8,54.4
2025-07-07,RJ-AL,25.3,18.2,95.0
2025-07-08,RJ-AL,32.1,3.1,37.9
2025-07-09,RJ-AL,25.8,29.7,95.0
2025-07-10,RJ-AL,30.1,6.5,60.0
2025-07-11,RJ-AL,32.5,11.4,50.1
2025-07-12,RJ-AL,29.6,17.8,81.4
2025-07-13,RJ-AL,38.4,4.7,25.4
2025-07-14,RJ-AL,25.1,18.4,51.7
2025-07-15,RJ-AL,29.5,0.6,45.7
2025-07-16,RJ-AL,39.3,2.8,43.0
2025-07-17,RJ-AL,31.1,9.1,65.1
2025-07-18,RJ-AL,33.5,9.8,61.0
2025-07-19,RJ-AL,29.6,13.0,42.6
2025-07-20,RJ-AL,33.3,1.6,57.6
2025-07-21,RJ-AL,27.2,1.2,45.1
2025-07-22,RJ-AL,22.7,13.3,73.5
2025-07-23,RJ-AL,29.6,2.9,37.3
2025-07-24,RJ-AL,30.1,17.4,77.6
2025-07-25,RJ-AL,28.1,55.9,95.0
2025-07-26,RJ-AL,28.2,15.7,54.7
2025-07-27,RJ-AL,24.7,1.0,44.8
2025-07-28,RJ-AL,26.7,1.0,50.2
2025-07-29,RJ-AL,32.0,7.8,73.3
2025-07-30,RJ-AL,26.3,16.6,67.3
2025-07-31,RJ-AL,25.6,8.9,76.4
2025-08-01,RJ-AL,32.2,10.0,54.5
2025-08-02,RJ-AL,24.4,3.0,50.2
2025-08-03,RJ-AL,30.7,3.3,41.9
2025-08-04,RJ-AL,27.3,8.1,71.8
2025-08-05,RJ-AL,23.3,1.6,38.0
2025-08-06,RJ-AL,33.2,16.4,60.3
2025-08-07,RJ-AL,29.0,3.2,28.5
2025-08-08,RJ-AL,29.5,3.9,49.9
2025-08-09,RJ-AL,28.0,15.3,66.7
2025-08-10,RJ-AL,25.9,18.5,89.2
2025-08-11,RJ-AL,25.1,15.8,75.4
2025-08-12,RJ-AL,30.3,8.6,47.1
2025-08-13,RJ-AL,32.0,30.8,86.5
2025-08-14,RJ-AL,25.8,4.5,44.1
2025-08-15,RJ-AL,23.2,36.8,95.0
2025-08-16,RJ-AL,25.8,7.3,40.0
2025-08-17,RJ-AL,31.4,14.3,78.6
2025-08-18,RJ-AL,33.1,0.6,35.8
2025-08-19,RJ-AL,30.1,7.6,66.2
2025-08-20,RJ-AL,36.3,0.2,40.0
2025-08-21,RJ-AL,29.5,6.3,63.2
2025-08-22,RJ-AL,29.4,10.3,49.6
2025-08-23,RJ-AL,35.0,8.2,47.4
2025-08-24,RJ-AL,30.3,24.7,94.1
2025-08-25,RJ-AL,29.3,6.2,43.4
2025-08-26,RJ-AL,33.3,1.2,44.5
2025-08-27,RJ-AL,31.9,11.7,52.5
2025-08-28,RJ-AL,30.5,43.9,95.0
2025-08-29,RJ-AL,24.7,14.0,59.4
2025-08-30,RJ-AL,30.8,25.8,82.6
2025-08-31,RJ-AL,27.1,23.2,78.4
2025-09-01,RJ-AL,29.5,10.6,55.8
2025-09-02,RJ-AL,35.0,6.6,57.6
2025-09-03,RJ-AL,34.1,11.9,81.7
2025-09-04,RJ-AL,26.0,1.3,50.4
2025-09-05,RJ-AL,29.1,10.4,56.8
2025-09-06,RJ-AL,31.5,23.3,95.0
2025-09-07,RJ-AL,26.7,7.5,37.8
2025-09-08,RJ-AL,30.4,2.7,45.7
2025-09-09,RJ-AL,32.1,18.3,71.2
2025-09-10,RJ-AL,29.6,16.3,78.6
2025-09-11,RJ-AL,36.6,9.0,52.0
2025-09-12,RJ-AL,30.1,11.3,48.8
2025-09-13,RJ-AL,31.8,16.4,80.7
2025-09-14,RJ-AL,31.0,10.4,54.9
2025-09-15,RJ-AL,29.7,11.7,59.7
2025-09-16,RJ-AL,31.3,0.1,33.9
2025-09-17,RJ-AL,30.9,18.8,65.6
2025-09-18,RJ-AL,30.7,16.7,78.3
2025-09-19,RJ-AL,30.3,16.9,63.4
2025-09-20,RJ-AL,34.8,11.1,56.4
2025-09-21,RJ-AL,31.5,33.8,95.0
2025-09-22,RJ-AL,27.0,13.0,71.2
2025-09-23,RJ-AL,29.1,16.6,79.7
2025-09-24,RJ-AL,31.4,6.2,40.6
2025-09-25,RJ-AL,28.0,3.0,35.6
2025-09-26,RJ-AL,29.4,4.2,56.8
2025-09-27,RJ-AL,24.3,20.5,75.4
2025-09-28,RJ-AL,29.8,29.6,95.0
2025-09-29,RJ-AL,26.5,17.6,77.5
2025-09-30,RJ-AL,36.5,33.1,95.0
2025-10-01,RJ-AL,32.7,0.0,38.7
2025-10-02,RJ-AL,37.5,0.0,37.2
2025-10-03,RJ-AL,29.7,0.0,37.1
2025-10-04,RJ-AL,24.1,0.0,34.1
2025-10-05,RJ-AL,27.8,0.0,34.9
2025-10-06,RJ-AL,25.7,0.0,40.7
2025-10-07,RJ-AL,27.9,0.0,41.5
2025-10-08,RJ-AL,32.5,0.0,48.2
2025-10-09,RJ-AL,29.2,0.0,60.5
2025-10-10,RJ-AL,30.3,0.0,35.8
2025-10-11,RJ-AL,23.3,0.0,40.1
2025-10-12,RJ-AL,34.1,0.4,51.0
2025-10-13,RJ-AL,31.0,0.8,56.5
2025-10-14,RJ-AL,37.9,0.0,46.0
2025-10-15,RJ-AL,37.0,0.0,46.0
2025-10-16,RJ-AL,30.5,0.0,37.3
2025-10-17,RJ-AL,26.6,0.0,29.1
2025-10-18,RJ-AL,31.7,1.1,27.2
2025-10-19,RJ-AL,35.1,0.0,32.3
2025-10-20,RJ-AL,32.2,0.0,52.8
2025-10-21,RJ-AL,34.6,0.0,43.2
2025-10-22,RJ-AL,26.1,0.0,33.4
2025-10-23,RJ-AL,30.8,0.0,39.6
2025-10-24,RJ-AL,31.2,0.0,42.5
2025-10-25,RJ-AL,29.5,0.8,32.9
2025-10-26,RJ-AL,26.6,0.0,40.9
2025-10-27,RJ-AL,32.1,0.0,42.3
2025-10-28,RJ-AL,28.2,0.0,42.3
2025-10-29,RJ-AL,31.5,0.0,32.7
2025-10-30,RJ-AL,37.0,0.0,31.4
2025-10-31,RJ-AL,27.4,0.0,50.6
2025-11-01,RJ-AL,19.4,0.0,31.3
2025-11-02,RJ-AL,13.4,0.0,35.5
2025-11-03,RJ-AL,19.7,0.2,37.0
2025-11-04,RJ-AL,15.7,0.0,42.1
2025-11-05,RJ-AL,20.9,0.0,52.7
2025-11-06,RJ-AL,15.6,0.0,25.4
2025-11-07,RJ-AL,18.1,0.0,58.2
2025-11-08,RJ-AL,15.6,0.0,28.5
2025-11-09,RJ-AL,18.1,0.0,40.2
2025-11-10,RJ-AL,16.5,0.0,39.6
