date,district_id,medicine_id,consumption
2025-08-18,RJ-SR,PARA-500,1000
2025-08-18,RJ-SR,IV-RL,46
2025-08-18,RJ-SR,NS1-KIT,10
2025-08-18,RJ-SR,ORS-PKT,170
2025-08-18,RJ-SR,ACT-TAB,18
2025-08-19,RJ-SR,PARA-500,831
2025-08-19,RJ-SR,IV-RL,83
2025-08-19,RJ-SR,NS1-KIT,21
2025-08-19,RJ-SR,ORS-PKT,338
2025-08-19,RJ-SR,ACT-TAB,4
2025-08-20,RJ-SR,PARA-500,443
2025-08-20,RJ-SR,IV-RL,36
2025-08-20,RJ-SR,NS1-KIT,8
2025-08-20,RJ-SR,ORS-PKT,150
2025-08-20,RJ-SR,ACT-TAB,2
2025-08-21,RJ-SR,PARA-500,479
2025-08-21,RJ-SR,IV-RL,70
2025-08-21,RJ-SR,NS1-KIT,5
2025-08-21,RJ-SR,ORS-PKT,243
2025-08-21,RJ-SR,ACT-TAB,3
2025-08-22,RJ-SR,PARA-500,1308
2025-08-22,RJ-SR,IV-RL,57
2025-08-22,RJ-SR,NS1-KIT,31
2025-08-22,RJ-SR,ORS-PKT,216
2025-08-22,RJ-SR,ACT-TAB,9
2025-08-23,RJ-SR,PARA-500,883
2025-08-23,RJ-SR,IV-RL,49
2025-08-23,RJ-SR,NS1-KIT,10
2025-08-23,RJ-SR,ORS-PKT,209
2025-08-23,RJ-SR,ACT-TAB,9
2025-08-24,RJ-SR,PARA-500,580
2025-08-24,RJ-SR,IV-RL,53
2025-08-24,RJ-SR,NS1-KIT,9
2025-08-24,RJ-SR,ORS-PKT,167
2025-08-24,RJ-SR,ACT-TAB,5
2025-08-25,RJ-SR,PARA-500,1332
2025-08-25,RJ-SR,IV-RL,60
2025-08-25,RJ-SR,NS1-KIT,25
2025-08-25,RJ-SR,ORS-PKT,208
2025-08-25,RJ-SR,ACT-TAB,6
2025-08-26,RJ-SR,PARA-500,857
2025-08-26,RJ-SR,IV-RL,46
2025-08-26,RJ-SR,NS1-KIT,10
2025-08-26,RJ-SR,ORS-PKT,130
2025-08-26,RJ-SR,ACT-TAB,8
2025-08-27,RJ-SR,PARA-500,882
2025-08-27,RJ-SR,IV-RL,45
2025-08-27,RJ-SR,NS1-KIT,13
2025-08-27,RJ-SR,ORS-PKT,163
2025-08-27,RJ-SR,ACT-TAB,4
2025-08-28,RJ-SR,PARA-500,574
2025-08-28,RJ-SR,IV-RL,28
2025-08-28,RJ-SR,NS1-KIT,6
2025-08-28,RJ-SR,ORS-PKT,89
2025-08-28,RJ-SR,ACT-TAB,7
2025-08-29,RJ-SR,PARA-500,575
2025-08-29,RJ-SR,IV-RL,39
2025-08-29,RJ-SR,NS1-KIT,15
2025-08-29,RJ-SR,ORS-PKT,192
2025-08-29,RJ-SR,ACT-TAB,1
2025-08-30,RJ-SR,PARA-500,499
2025-08-30,RJ-SR,IV-RL,44
2025-08-30,RJ-SR,NS1-KIT,5
2025-08-30,RJ-SR,ORS-PKT,130
2025-08-30,RJ-SR,ACT-TAB,5
2025-08-31,RJ-SR,PARA-500,1167
2025-08-31,RJ-SR,IV-RL,60
2025-08-31,RJ-SR,NS1-KIT,26
2025-08-31,RJ-SR,ORS-PKT,203
2025-08-31,RJ-SR,ACT-TAB,6
2025-09-01,RJ-SR,PARA-500,661
2025-09-01,RJ-SR,IV-RL,43
2025-09-01,RJ-SR,NS1-KIT,11
2025-09-01,RJ-SR,ORS-PKT,156
2025-09-01,RJ-SR,ACT-TAB,2
2025-09-02,RJ-SR,PARA-500,457
2025-09-02,RJ-SR,IV-RL,59
2025-09-02,RJ-SR,NS1-KIT,10
2025-09-02,RJ-SR,ORS-PKT,212
2025-09-02,RJ-SR,ACT-TAB,1
2025-09-03,RJ-SR,PARA-500,570
2025-09-03,RJ-SR,IV-RL,54
2025-09-03,RJ-SR,NS1-KIT,5
2025-09-03,RJ-SR,ORS-PKT,149
2025-09-03,RJ-SR,ACT-TAB,4
2025-09-04,RJ-SR,PARA-500,266
2025-09-04,RJ-SR,IV-RL,41
2025-09-04,RJ-SR,NS1-KIT,2
2025-09-04,RJ-SR,ORS-PKT,146
2025-09-04,RJ-SR,ACT-TAB,0
2025-09-05,RJ-SR,PARA-500,562
2025-09-05,RJ-SR,IV-RL,51
2025-09-05,RJ-SR,NS1-KIT,9
2025-09-05,RJ-SR,ORS-PKT,216
2025-09-05,RJ-SR,ACT-TAB,2
2025-09-06,RJ-SR,PARA-500,358
2025-09-06,RJ-SR,IV-RL,31
2025-09-06,RJ-SR,NS1-KIT,1
2025-09-06,RJ-SR,ORS-PKT,109
2025-09-06,RJ-SR,ACT-TAB,5
2025-09-07,RJ-SR,PARA-500,331
2025-09-07,RJ-SR,IV-RL,56
2025-09-07,RJ-SR,NS1-KIT,7
2025-09-07,RJ-SR,ORS-PKT,141
2025-09-07,RJ-SR,ACT-TAB,1
2025-09-08,RJ-SR,PARA-500,567
2025-09-08,RJ-SR,IV-RL,82
2025-09-08,RJ-SR,NS1-KIT,6
2025-09-08,RJ-SR,ORS-PKT,267
2025-09-08,RJ-SR,ACT-TAB,3
2025-09-09,RJ-SR,PARA-500,593
2025-09-09,RJ-SR,IV-RL,36
2025-09-09,RJ-SR,NS1-KIT,6
2025-09-09,RJ-SR,ORS-PKT,147
2025-09-09,RJ-SR,ACT-TAB,6
2025-09-10,RJ-SR,PARA-500,587
2025-09-10,RJ-SR,IV-RL,47
2025-09-10,RJ-SR,NS1-KIT,11
2025-09-10,RJ-SR,ORS-PKT,227
2025-09-10,RJ-SR,ACT-TAB,1
2025-09-11,RJ-SR,PARA-500,777
2025-09-11,RJ-SR,IV-RL,49
2025-09-11,RJ-SR,NS1-KIT,14
2025-09-11,RJ-SR,ORS-PKT,149
2025-09-11,RJ-SR,ACT-TAB,2
2025-09-12,RJ-SR,PARA-500,480
2025-09-12,RJ-SR,IV-RL,53
2025-09-12,RJ-SR,NS1-KIT,5
2025-09-12,RJ-SR,ORS-PKT,166
2025-09-12,RJ-SR,ACT-TAB,2
2025-09-13,RJ-SR,PARA-500,719
2025-09-13,RJ-SR,IV-RL,41
2025-09-13,RJ-SR,NS1-KIT,10
2025-09-13,RJ-SR,ORS-PKT,144
2025-09-13,RJ-SR,ACT-TAB,7
2025-09-14,RJ-SR,PARA-500,630
2025-09-14,RJ-SR,IV-RL,77
2025-09-14,RJ-SR,NS1-KIT,7
2025-09-14,RJ-SR,ORS-PKT,187
2025-09-14,RJ-SR,ACT-TAB,3
2025-09-15,RJ-SR,PARA-500,473
2025-09-15,RJ-SR,IV-RL,34
2025-09-15,RJ-SR,NS1-KIT,4
2025-09-15,RJ-SR,ORS-PKT,105
2025-09-15,RJ-SR,ACT-TAB,5
2025-09-16,RJ-SR,PARA-500,1722
2025-09-16,RJ-SR,IV-RL,107
2025-09-16,RJ-SR,NS1-KIT,27
2025-09-16,RJ-SR,ORS-PKT,285
2025-09-16,RJ-SR,ACT-TAB,3
2025-09-17,RJ-SR,PARA-500,570
2025-09-17,RJ-SR,IV-RL,30
2025-09-17,RJ-SR,NS1-KIT,6
2025-09-17,RJ-SR,ORS-PKT,94
2025-09-17,RJ-SR,ACT-TAB,5
2025-09-18,RJ-SR,PARA-500,748
2025-09-18,RJ-SR,IV-RL,78
2025-09-18,RJ-SR,NS1-KIT,12
2025-09-18,RJ-SR,ORS-PKT,276
2025-09-18,RJ-SR,ACT-TAB,4
2025-09-19,RJ-SR,PARA-500,398
2025-09-19,RJ-SR,IV-RL,28
2025-09-19,RJ-SR,NS1-KIT,3
2025-09-19,RJ-SR,ORS-PKT,99
2025-09-19,RJ-SR,ACT-TAB,4
2025-09-20,RJ-SR,PARA-500,513
2025-09-20,RJ-SR,IV-RL,40
2025-09-20,RJ-SR,NS1-KIT,6
2025-09-20,RJ-SR,ORS-PKT,119
2025-09-20,RJ-SR,ACT-TAB,2
2025-09-21,RJ-SR,PARA-500,667
2025-09-21,RJ-SR,IV-RL,48
2025-09-21,RJ-SR,NS1-KIT,17
2025-09-21,RJ-SR,ORS-PKT,159
2025-09-21,RJ-SR,ACT-TAB,4
2025-09-22,RJ-SR,PARA-500,694
2025-09-22,RJ-SR,IV-RL,46
2025-09-22,RJ-SR,NS1-KIT,9
2025-09-22,RJ-SR,ORS-PKT,164
2025-09-22,RJ-SR,ACT-TAB,9
2025-09-23,RJ-SR,PARA-500,426
2025-09-23,RJ-SR,IV-RL,42
2025-09-23,RJ-SR,NS1-KIT,3
2025-09-23,RJ-SR,ORS-PKT,161
2025-09-23,RJ-SR,ACT-TAB,2
2025-09-24,RJ-SR,PARA-500,538
2025-09-24,RJ-SR,IV-RL,41
2025-09-24,RJ-SR,NS1-KIT,8
2025-09-24,RJ-SR,ORS-PKT,189
2025-09-24,RJ-SR,ACT-TAB,5
2025-09-25,RJ-SR,PARA-500,435
2025-09-25,RJ-SR,IV-RL,45
2025-09-25,RJ-SR,NS1-KIT,7
2025-09-25,RJ-SR,ORS-PKT,163
2025-09-25,RJ-SR,ACT-TAB,2
2025-09-26,RJ-SR,PARA-500,456
2025-09-26,RJ-SR,IV-RL,53
2025-09-26,RJ-SR,NS1-KIT,8
2025-09-26,RJ-SR,ORS-PKT,150
2025-09-26,RJ-SR,ACT-TAB,3
2025-09-27,RJ-SR,PARA-500,750
2025-09-27,RJ-SR,IV-RL,87
2025-09-27,RJ-SR,NS1-KIT,16
2025-09-27,RJ-SR,ORS-PKT,293
2025-09-27,RJ-SR,ACT-TAB,5
2025-09-28,RJ-SR,PARA-500,422
2025-09-28,RJ-SR,IV-RL,55
2025-09-28,RJ-SR,NS1-KIT,5
2025-09-28,RJ-SR,ORS-PKT,198
2025-09-28,RJ-SR,ACT-TAB,4
2025-09-29,RJ-SR,PARA-500,854
2025-09-29,RJ-SR,IV-RL,43
2025-09-29,RJ-SR,NS1-KIT,11
2025-09-29,RJ-SR,ORS-PKT,171
2025-09-29,RJ-SR,ACT-TAB,12
2025-09-30,RJ-SR,PARA-500,894
2025-09-30,RJ-SR,IV-RL,45
2025-09-30,RJ-SR,NS1-KIT,8
2025-09-30,RJ-SR,ORS-PKT,124
2025-09-30,RJ-SR,ACT-TAB,9
2025-10-01,RJ-SR,PARA-500,516
2025-10-01,RJ-SR,IV-RL,62
2025-10-01,RJ-SR,NS1-KIT,12
2025-10-01,RJ-SR,ORS-PKT,185
2025-10-01,RJ-SR,ACT-TAB,1
2025-10-02,RJ-SR,PARA-500,628
2025-10-02,RJ-SR,IV-RL,36
2025-10-02,RJ-SR,NS1-KIT,7
2025-10-02,RJ-SR,ORS-PKT,111
2025-10-02,RJ-SR,ACT-TAB,4
2025-10-03,RJ-SR,PARA-500,502
2025-10-03,RJ-SR,IV-RL,29
2025-10-03,RJ-SR,NS1-KIT,4
2025-10-03,RJ-SR,ORS-PKT,122
2025-10-03,RJ-SR,ACT-TAB,4
2025-10-04,RJ-SR,PARA-500,482
2025-10-04,RJ-SR,IV-RL,32
2025-10-04,RJ-SR,NS1-KIT,5
2025-10-04,RJ-SR,ORS-PKT,116
2025-10-04,RJ-SR,ACT-TAB,1
2025-10-05,RJ-SR,PARA-500,284
2025-10-05,RJ-SR,IV-RL,38
2025-10-05,RJ-SR,NS1-KIT,4
2025-10-05,RJ-SR,ORS-PKT,131
2025-10-05,RJ-SR,ACT-TAB,0
2025-10-06,RJ-SR,PARA-500,586
2025-10-06,RJ-SR,IV-RL,39
2025-10-06,RJ-SR,NS1-KIT,5
2025-10-06,RJ-SR,ORS-PKT,114
2025-10-06,RJ-SR,ACT-TAB,2
2025-10-07,RJ-SR,PARA-500,396
2025-10-07,RJ-SR,IV-RL,24
2025-10-07,RJ-SR,NS1-KIT,5
2025-10-07,RJ-SR,ORS-PKT,82
2025-10-07,RJ-SR,ACT-TAB,0
2025-10-08,RJ-SR,PARA-500,403
2025-10-08,RJ-SR,IV-RL,31
2025-10-08,RJ-SR,NS1-KIT,7
2025-10-08,RJ-SR,ORS-PKT,93
2025-10-08,RJ-SR,ACT-TAB,2
2025-10-09,RJ-SR,PARA-500,374
2025-10-09,RJ-SR,IV-RL,15
2025-10-09,RJ-SR,NS1-KIT,3
2025-10-09,RJ-SR,ORS-PKT,45
2025-10-09,RJ-SR,ACT-TAB,2
2025-10-10,RJ-SR,PARA-500,365
2025-10-10,RJ-SR,IV-RL,16
2025-10-10,RJ-SR,NS1-KIT,2
2025-10-10,RJ-SR,ORS-PKT,62
2025-10-10,RJ-SR,ACT-TAB,2
2025-10-11,RJ-SR,PARA-500,232
2025-10-11,RJ-SR,IV-RL,19
2025-10-11,RJ-SR,NS1-KIT,3
2025-10-11,RJ-SR,ORS-PKT,53
2025-10-11,RJ-SR,ACT-TAB,0
2025-10-12,RJ-SR,PARA-500,303
2025-10-12,RJ-SR,IV-RL,12
2025-10-12,RJ-SR,NS1-KIT,2
2025-10-12,RJ-SR,ORS-PKT,31
2025-10-12,RJ-SR,ACT-TAB,3
2025-10-13,RJ-SR,PARA-500,304
2025-10-13,RJ-SR,IV-RL,19
2025-10-13,RJ-SR,NS1-KIT,2
2025-10-13,RJ-SR,ORS-PKT,62
2025-10-13,RJ-SR,ACT-TAB,2
2025-10-14,RJ-SR,PARA-500,104
2025-10-14,RJ-SR,IV-RL,12
2025-10-14,RJ-SR,NS1-KIT,0
2025-10-14,RJ-SR,ORS-PKT,55
2025-10-14,RJ-SR,ACT-TAB,0
2025-10-15,RJ-SR,PARA-500,174
2025-10-15,RJ-SR,IV-RL,20
2025-10-15,RJ-SR,NS1-KIT,0
2025-10-15,RJ-SR,ORS-PKT,51
2025-10-15,RJ-SR,ACT-TAB,0
2025-10-16,RJ-SR,PARA-500,154
2025-10-16,RJ-SR,IV-RL,9
2025-10-16,RJ-SR,NS1-KIT,0
2025-10-16,RJ-SR,ORS-PKT,34
2025-10-16,RJ-SR,ACT-TAB,0
2025-10-17,RJ-SR,PARA-500,114
2025-10-17,RJ-SR,IV-RL,9
2025-10-17,RJ-SR,NS1-KIT,0
2025-10-17,RJ-SR,ORS-PKT,33
2025-10-17,RJ-SR,ACT-TAB,0
2025-10-18,RJ-SR,PARA-500,162
2025-10-18,RJ-SR,IV-RL,9
2025-10-18,RJ-SR,NS1-KIT,0
2025-10-18,RJ-SR,ORS-PKT,31
2025-10-18,RJ-SR,ACT-TAB,0
2025-10-19,RJ-SR,PARA-500,165
2025-10-19,RJ-SR,IV-RL,13
2025-10-19,RJ-SR,NS1-KIT,0
2025-10-19,RJ-SR,ORS-PKT,44
2025-10-19,RJ-SR,ACT-TAB,0
2025-10-20,RJ-SR,PARA-500,142
2025-10-20,RJ-SR,IV-RL,5
2025-10-20,RJ-SR,NS1-KIT,0
2025-10-20,RJ-SR,ORS-PKT,16
2025-10-20,RJ-SR,ACT-TAB,0
2025-10-21,RJ-SR,PARA-500,117
2025-10-21,RJ-SR,IV-RL,26
2025-10-21,RJ-SR,NS1-KIT,0
2025-10-21,RJ-SR,ORS-PKT,81
2025-10-21,RJ-SR,ACT-TAB,0
2025-10-22,RJ-SR,PARA-500,216
2025-10-22,RJ-SR,IV-RL,12
2025-10-22,RJ-SR,NS1-KIT,0
2025-10-22,RJ-SR,ORS-PKT,35
2025-10-22,RJ-SR,ACT-TAB,0
2025-10-23,RJ-SR,PARA-500,112
2025-10-23,RJ-SR,IV-RL,7
2025-10-23,RJ-SR,NS1-KIT,0
2025-10-23,RJ-SR,ORS-PKT,25
2025-10-23,RJ-SR,ACT-TAB,0
2025-10-24,RJ-SR,PARA-500,201
2025-10-24,RJ-SR,IV-RL,4
2025-10-24,RJ-SR,NS1-KIT,0
2025-10-24,RJ-SR,ORS-PKT,11
2025-10-24,RJ-SR,ACT-TAB,0
2025-10-25,RJ-SR,PARA-500,178
2025-10-25,RJ-SR,IV-RL,18
2025-10-25,RJ-SR,NS1-KIT,0
2025-10-25,RJ-SR,ORS-PKT,50
2025-10-25,RJ-SR,ACT-TAB,0
2025-10-26,RJ-SR,PARA-500,197
2025-10-26,RJ-SR,IV-RL,14
2025-10-26,RJ-SR,NS1-KIT,0
2025-10-26,RJ-SR,ORS-PKT,41
2025-10-26,RJ-SR,ACT-TAB,0
2025-10-27,RJ-SR,PARA-500,163
2025-10-27,RJ-SR,IV-RL,26
2025-10-27,RJ-SR,NS1-KIT,0
2025-10-27,RJ-SR,ORS-PKT,100
2025-10-27,RJ-SR,ACT-TAB,0
2025-10-28,RJ-SR,PARA-500,146
2025-10-28,RJ-SR,IV-RL,14
2025-10-28,RJ-SR,NS1-KIT,0
2025-10-28,RJ-SR,ORS-PKT,64
2025-10-28,RJ-SR,ACT-TAB,0
2025-10-29,RJ-SR,PARA-500,159
2025-10-29,RJ-SR,IV-RL,11
2025-10-29,RJ-SR,NS1-KIT,0
2025-10-29,RJ-SR,ORS-PKT,30
2025-10-29,RJ-SR,ACT-TAB,0
2025-10-30,RJ-SR,PARA-500,152
2025-10-30,RJ-SR,IV-RL,7
2025-10-30,RJ-SR,NS1-KIT,0
2025-10-30,RJ-SR,ORS-PKT,26
2025-10-30,RJ-SR,ACT-TAB,0
2025-10-31,RJ-SR,PARA-500,173
2025-10-31,RJ-SR,IV-RL,13
2025-10-31,RJ-SR,NS1-KIT,0
2025-10-31,RJ-SR,ORS-PKT,32
2025-10-31,RJ-SR,ACT-TAB,0
2025-11-01,RJ-SR,PARA-500,142
2025-11-01,RJ-SR,IV-RL,8
2025-11-01,RJ-SR,NS1-KIT,0
2025-11-01,RJ-SR,ORS-PKT,34
2025-11-01,RJ-SR,ACT-TAB,0
2025-11-02,RJ-SR,PARA-500,111
2025-11-02,RJ-SR,IV-RL,14
2025-11-02,RJ-SR,NS1-KIT,0
2025-11-02,RJ-SR,ORS-PKT,35
2025-11-02,RJ-SR,ACT-TAB,0
2025-11-03,RJ-SR,PARA-500,131
2025-11-03,RJ-SR,IV-RL,6
2025-11-03,RJ-SR,NS1-KIT,0
2025-11-03,RJ-SR,ORS-PKT,19
2025-11-03,RJ-SR,ACT-TAB,0
2025-11-04,RJ-SR,PARA-500,155
2025-11-04,RJ-SR,IV-RL,8
2025-11-04,RJ-SR,NS1-KIT,0
2025-11-04,RJ-SR,ORS-PKT,41
2025-11-04,RJ-SR,ACT-TAB,0
2025-11-05,RJ-SR,PARA-500,266
2025-11-05,RJ-SR,IV-RL,10
2025-11-05,RJ-SR,NS1-KIT,0
2025-11-05,RJ-SR,ORS-PKT,41
2025-11-05,RJ-SR,ACT-TAB,0
2025-11-06,RJ-SR,PARA-500,169
2025-11-06,RJ-SR,IV-RL,9
2025-11-06,RJ-SR,NS1-KIT,0
2025-11-06,RJ-SR,ORS-PKT,25
2025-11-06,RJ-SR,ACT-TAB,0
2025-11-07,RJ-SR,PARA-500,158
2025-11-07,RJ-SR,IV-RL,5
2025-11-07,RJ-SR,NS1-KIT,0
2025-11-07,RJ-SR,ORS-PKT,25
2025-11-07,RJ-SR,ACT-TAB,0
2025-11-08,RJ-SR,PARA-500,164
2025-11-08,RJ-SR,IV-RL,9
2025-11-08,RJ-SR,NS1-KIT,0
2025-11-08,RJ-SR,ORS-PKT,39
2025-11-08,RJ-SR,ACT-TAB,0
2025-11-09,RJ-SR,PARA-500,130
2025-11-09,RJ-SR,IV-RL,22
2025-11-09,RJ-SR,NS1-KIT,0
2025-11-09,RJ-SR,ORS-PKT,75
2025-11-09,RJ-SR,ACT-TAB,0
2025-11-10,RJ-SR,PARA-500,130
2025-11-10,RJ-SR,IV-RL,16
2025-11-10,RJ-SR,NS1-KIT,0
2025-11-10,RJ-SR,ORS-PKT,57
2025-11-10,RJ-SR,ACT-TAB,0
2025-11-11,RJ-SR,PARA-500,141
2025-11-11,RJ-SR,IV-RL,10
2025-11-11,RJ-SR,NS1-KIT,0
2025-11-11,RJ-SR,ORS-PKT,34
2025-11-11,RJ-SR,ACT-TAB,0
2025-11-12,RJ-SR,PARA-500,127
2025-11-12,RJ-SR,IV-RL,10
2025-11-12,RJ-SR,NS1-KIT,0
2025-11-12,RJ-SR,ORS-PKT,43
2025-11-12,RJ-SR,ACT-TAB,0
2025-11-13,RJ-SR,PARA-500,139
2025-11-13,RJ-SR,IV-RL,22
2025-11-13,RJ-SR,NS1-KIT,0
2025-11-13,RJ-SR,ORS-PKT,67
2025-11-13,RJ-SR,ACT-TAB,0
2025-11-14,RJ-SR,PARA-500,144
2025-11-14,RJ-SR,IV-RL,19
2025-11-14,RJ-SR,NS1-KIT,0
2025-11-14,RJ-SR,ORS-PKT,55
2025-11-14,RJ-SR,ACT-TAB,0
2025-11-15,RJ-SR,PARA-500,167
2025-11-15,RJ-SR,IV-RL,10
2025-11-15,RJ-SR,NS1-KIT,0
2025-11-15,RJ-SR,ORS-PKT,43
2025-11-15,RJ-SR,ACT-TAB,0
2025-11-16,RJ-SR,PARA-500,181
2025-11-16,RJ-SR,IV-RL,7
2025-11-16,RJ-SR,NS1-KIT,0
2025-11-16,RJ-SR,ORS-PKT,26
2025-11-16,RJ-SR,ACT-TAB,0
2025-11-17,RJ-SR,PARA-500,137
2025-11-17,RJ-SR,IV-RL,14
2025-11-17,RJ-SR,NS1-KIT,0
2025-11-17,RJ-SR,ORS-PKT,52
2025-11-17,RJ-SR,ACT-TAB,0
2025-11-18,RJ-SR,PARA-500,202
2025-11-18,RJ-SR,IV-RL,11
2025-11-18,RJ-SR,NS1-KIT,0
2025-11-18,RJ-SR,ORS-PKT,45
2025-11-18,RJ-SR,ACT-TAB,0
2025-11-19,RJ-SR,PARA-500,135
2025-11-19,RJ-SR,IV-RL,19
2025-11-19,RJ-SR,NS1-KIT,0
2025-11-19,RJ-SR,ORS-PKT,77
2025-11-19,RJ-SR,ACT-TAB,0
2025-11-20,RJ-SR,PARA-500,160
2025-11-20,RJ-SR,IV-RL,8
2025-11-20,RJ-SR,NS1-KIT,0
2025-11-20,RJ-SR,ORS-PKT,23
2025-11-20,RJ-SR,ACT-TAB,0
2025-11-21,RJ-SR,PARA-500,232
2025-11-21,RJ-SR,IV-RL,10
2025-11-21,RJ-SR,NS1-KIT,0
2025-11-21,RJ-SR,ORS-PKT,42
2025-11-21,RJ-SR,ACT-TAB,0
2025-11-22,RJ-SR,PARA-500,96
2025-11-22,RJ-SR,IV-RL,11
2025-11-22,RJ-SR,NS1-KIT,0
2025-11-22,RJ-SR,ORS-PKT,42
2025-11-22,RJ-SR,ACT-TAB,0
2025-11-23,RJ-SR,PARA-500,195
2025-11-23,RJ-SR,IV-RL,23
2025-11-23,RJ-SR,NS1-KIT,0
2025-11-23,RJ-SR,ORS-PKT,67
2025-11-23,RJ-SR,ACT-TAB,0
2025-11-24,RJ-SR,PARA-500,156
2025-11-24,RJ-SR,IV-RL,6
2025-11-24,RJ-SR,NS1-KIT,0
2025-11-24,RJ-SR,ORS-PKT,17
2025-11-24,RJ-SR,ACT-TAB,0
2025-11-25,RJ-SR,PARA-500,130
2025-11-25,RJ-SR,IV-RL,14
2025-11-25,RJ-SR,NS1-KIT,0
2025-11-25,RJ-SR,ORS-PKT,48
2025-11-25,RJ-SR,ACT-TAB,0
2025-11-26,RJ-SR,PARA-500,145
2025-11-26,RJ-SR,IV-RL,23
2025-11-26,RJ-SR,NS1-KIT,0
2025-11-26,RJ-SR,ORS-PKT,70
2025-11-26,RJ-SR,ACT-TAB,0
2025-11-27,RJ-SR,PARA-500,156
2025-11-27,RJ-SR,IV-RL,9
2025-11-27,RJ-SR,NS1-KIT,0
2025-11-27,RJ-SR,ORS-PKT,43
2025-11-27,RJ-SR,ACT-TAB,0
2025-11-28,RJ-SR,PARA-500,155
2025-11-28,RJ-SR,IV-RL,8
2025-11-28,RJ-SR,NS1-KIT,0
2025-11-28,RJ-SR,ORS-PKT,30
2025-11-28,RJ-SR,ACT-TAB,0
2025-11-29,RJ-SR,PARA-500,141
2025-11-29,RJ-SR,IV-RL,12
2025-11-29,RJ-SR,NS1-KIT,0
2025-11-29,RJ-SR,ORS-PKT,42
2025-11-29,RJ-SR,ACT-TAB,0
2025-11-30,RJ-SR,PARA-500,156
2025-11-30,RJ-SR,IV-RL,7
2025-11-30,RJ-SR,NS1-KIT,0
2025-11-30,RJ-SR,ORS-PKT,38
2025-11-30,RJ-SR,ACT-TAB,0
2025-12-01,RJ-SR,PARA-500,132
2025-12-01,RJ-SR,IV-RL,10
2025-12-01,RJ-SR,NS1-KIT,0
2025-12-01,RJ-SR,ORS-PKT,36
2025-12-01,RJ-SR,ACT-TAB,0
2025-12-02,RJ-SR,PARA-500,138
2025-12-02,RJ-SR,IV-RL,10
2025-12-02,RJ-SR,NS1-KIT,0
2025-12-02,RJ-SR,ORS-PKT,31
2025-12-02,RJ-SR,ACT-TAB,0
2025-12-03,RJ-SR,PARA-500,168
2025-12-03,RJ-SR,IV-RL,13
2025-12-03,RJ-SR,NS1-KIT,0
2025-12-03,RJ-SR,ORS-PKT,43
2025-12-03,RJ-SR,ACT-TAB,0
2025-12-04,RJ-SR,PARA-500,150
2025-12-04,RJ-SR,IV-RL,13
2025-12-04,RJ-SR,NS1-KIT,0
2025-12-04,RJ-SR,ORS-PKT,60
2025-12-04,RJ-SR,ACT-TAB,0
2025-12-05,RJ-SR,PARA-500,179
2025-12-05,RJ-SR,IV-RL,8
2025-12-05,RJ-SR,NS1-KIT,0
2025-12-05,RJ-SR,ORS-PKT,23
2025-12-05,RJ-SR,ACT-TAB,0
2025-12-06,RJ-SR,PARA-500,148
2025-12-06,RJ-SR,IV-RL,6
2025-12-06,RJ-SR,NS1-KIT,0
2025-12-06,RJ-SR,ORS-PKT,26
2025-12-06,RJ-SR,ACT-TAB,0
2025-12-07,RJ-SR,PARA-500,142
2025-12-07,RJ-SR,IV-RL,11
2025-12-07,RJ-SR,NS1-KIT,0
2025-12-07,RJ-SR,ORS-PKT,42
2025-12-07,RJ-SR,ACT-TAB,0
2025-12-08,RJ-SR,PARA-500,106
2025-12-08,RJ-SR,IV-RL,16
2025-12-08,RJ-SR,NS1-KIT,0
2025-12-08,RJ-SR,ORS-PKT,71
2025-12-08,RJ-SR,ACT-TAB,0
2025-12-09,RJ-SR,PARA-500,124
2025-12-09,RJ-SR,IV-RL,9
2025-12-09,RJ-SR,NS1-KIT,0
2025-12-09,RJ-SR,ORS-PKT,33
2025-12-09,RJ-SR,ACT-TAB,0
2025-12-10,RJ-SR,PARA-500,173
2025-12-10,RJ-SR,IV-RL,6
2025-12-10,RJ-SR,NS1-KIT,0
2025-12-10,RJ-SR,ORS-PKT,18
2025-12-10,RJ-SR,ACT-TAB,0
2025-12-11,RJ-SR,PARA-500,175
2025-12-11,RJ-SR,IV-RL,17
2025-12-11,RJ-SR,NS1-KIT,0
2025-12-11,RJ-SR,ORS-PKT,78
2025-12-11,RJ-SR,ACT-TAB,0
2025-12-12,RJ-SR,PARA-500,140
2025-12-12,RJ-SR,IV-RL,6
2025-12-12,RJ-SR,NS1-KIT,0
2025-12-12,RJ-SR,ORS-PKT,28
2025-12-12,RJ-SR,ACT-TAB,0
2025-12-13,RJ-SR,PARA-500,161
2025-12-13,RJ-SR,IV-RL,9
2025-12-13,RJ-SR,NS1-KIT,0
2025-12-13,RJ-SR,ORS-PKT,35
2025-12-13,RJ-SR,ACT-TAB,0
2025-12-14,RJ-SR,PARA-500,147
2025-12-14,RJ-SR,IV-RL,12
2025-12-14,RJ-SR,NS1-KIT,0
2025-12-14,RJ-SR,ORS-PKT,40
2025-12-14,RJ-SR,ACT-TAB,0
2025-12-15,RJ-SR,PARA-500,146
2025-12-15,RJ-SR,IV-RL,14
2025-12-15,RJ-SR,NS1-KIT,0
2025-12-15,RJ-SR,ORS-PKT,46
2025-12-15,RJ-SR,ACT-TAB,0
2025-12-16,RJ-SR,PARA-500,117
2025-12-16,RJ-SR,IV-RL,8
